Fiber,pCa,Act_percent,M_length,sarc_length,M_area,ISI,ISI_code,Cond_Amp,CA_code,SRS,SRS_UC,Impulse,Impulse_UC,back_L,back_F,backFpercentUC,F_tZero,SRS_CO,SRS_CO_UC,Impulse_CO,Impulse_CO_UC
6Aug2018a,9,0.275943096,0.000943,2.59E-06,1.58E-09,3.162,f3162,0.38,b38,278869.8326,100.3233351,864627.5058,92.38366211,0.000943071,6124.300907,91.00734618,6204.100559,278869.8326,100.3233351,864627.5058,92.38366211
6Aug2018a,9,0.275943096,0.000943,2.59E-06,1.58E-09,3.162,f3162,1.21,c121,285694.6551,102.7785628,897172.8822,95.86106833,0.000942854,6350.578452,94.36983916,6399.361823,285694.6551,102.7785628,897172.8822,95.86106833
6Aug2018a,9,0.275943096,0.000943,2.59E-06,1.58E-09,3.162,f3162,2.16,d216,287099.7103,103.284031,877165.1197,93.72328025,0.000942955,6321.192185,93.93315811,6254.663255,287099.7103,103.284031,877165.1197,93.72328025
6Aug2018a,9,0.275943096,0.000943,2.59E-06,1.58E-09,3.162,f3162,2.88,e288,284881.7369,102.4861158,881338.1798,94.1691631,0.000943052,6310.788855,93.77856423,6355.167519,284881.7369,102.4861158,881338.1798,94.1691631
6Aug2018a,9,0.275943096,0.000943,2.59E-06,1.58E-09,3.162,f3162,6.82,g682,273463.0909,98.37826143,870528.2756,93.01414718,0.000943063,6305.522612,93.70030765,6231.611187,273463.0909,98.37826143,870528.2756,93.01414718
6Aug2018a,9,0.275943096,0.000943,2.59E-06,1.58E-09,10,g10000,0.12,a12,292075.4376,105.0740474,906695.5369,96.8785443,0.000943001,6375.106411,94.73432558,6384.489365,292075.4376,105.0740474,906695.5369,96.8785443
6Aug2018a,9,0.275943096,0.000943,2.59E-06,1.58E-09,10,g10000,0.38,b38,293369.6956,105.5396563,870472.042,93.00813873,0.000942995,6143.364505,91.29063198,6176.059847,293369.6956,105.5396563,870472.042,93.00813873
6Aug2018a,9,0.275943096,0.000943,2.59E-06,1.58E-09,10,g10000,1.21,c121,296331.0015,106.6049851,903595.2218,96.54728204,0.000942721,6359.531676,94.50288441,6480.584571,296331.0015,106.6049851,903595.2218,96.54728204
6Aug2018a,9,0.275943096,0.000943,2.59E-06,1.58E-09,10,g10000,2.16,d216,274950.0437,98.91319225,888835.9748,94.970287,0.000943007,6359.893707,94.50826422,6473.950995,274950.0437,98.91319225,888835.9748,94.970287
6Aug2018a,9,0.275943096,0.000943,2.59E-06,1.58E-09,10,g10000,2.88,e288,279169.8563,100.4312685,877706.5608,93.78113212,0.000943042,6138.415149,91.21708435,6156.536321,279169.8563,100.4312685,877706.5608,93.78113212
6Aug2018a,9,0.275943096,0.000943,2.59E-06,1.58E-09,10,g10000,6.82,g682,274437.8132,98.72891747,895140.0961,95.64386933,0.000942944,6416.249223,95.34570934,6417.3903,274437.8132,98.72891747,895140.0961,95.64386933
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.001,a1,0,zero,637607.1099,100,1815721.102,100,0.000942686,17010.49172,100,16880.6017,637607.1099,100,1815721.102,100
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.001,a1,3.83,f383,622090.4073,97.56641632,1191232.858,65.60659879,0.000942962,16841.51869,99.00665404,7226.779929,443866.4291,69.61441023,1749999.582,96.38041772
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.001,a1,0.12,a12,598079.3557,93.80060956,1823872.418,100.44893,0.000943008,16981.87929,99.83179537,17105.04223,598079.3557,93.80060956,1823872.418,100.44893
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.001,a1,0.38,b38,620549.7756,97.32478919,1786647.992,98.39881196,0.000943139,16948.05926,99.63297673,17429.44543,728766.4098,114.2970959,1820119.843,100.2422587
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.001,a1,1.21,c121,772281.4843,121.1218433,1620984.661,89.27498057,0.000943174,17113.18405,100.6036999,12218.07231,610097.9062,95.68555569,1843648.248,101.5380747
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.001,a1,2.16,d216,675450.8319,105.9352729,1370095,75.45734854,0.00094297,16862.32269,99.12895505,9058.723124,482273.6115,75.63805422,1755198.96,96.66677106
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.001,a1,2.88,e288,632907.3818,99.26291158,1295460.463,71.34688592,0.000943147,17022.44043,100.0702431,8132.226114,443485.9514,69.55473747,1745744.173,96.146053
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.001,a1,6.82,g682,474964.6289,74.49173974,1024326.536,56.41431029,0.000942745,16643.12188,97.84033381,5768.848225,360220.7418,56.49572224,1590958.814,87.62132097
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.01,b10,3.83,f383,583855.9162,91.56985659,1238251.724,68.19614107,0.00094291,17351.90416,102.0070698,7653.649611,421737.2972,66.14375698,1764688.285,97.18939123
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.1,c100,3.83,f383,546282.4625,85.67697161,1444539.466,79.55734306,0.000943077,17157.27589,100.8629037,11534.38901,491657.5501,77.10979732,1766032.755,97.26343728
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.316,d316,3.83,f383,621765.3781,97.51543991,1670796.76,92.01835888,0.000943003,17072.90028,100.3668828,15039.13006,582262.7995,91.31999793,1784073.772,98.25703797
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,1,e1000,3.83,f383,606868.7742,95.17911026,1799836.663,99.12517191,0.00094313,17085.89866,100.4432966,16949.3633,606868.7742,95.17911026,1799836.663,99.12517191
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,3.162,f3162,3.83,f383,637448.387,99.97510648,1793135.578,98.75611272,0.000942784,16755.79024,98.5026801,16674.45111,637448.387,99.97510648,1793135.578,98.75611272
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,10,g10000,3.83,f383,657713.1261,103.1533551,1804320.896,99.37213893,0.000943054,16791.89967,98.71495747,16834.51016,657713.1261,103.1533551,1804320.896,99.37213893
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.01,b10,0.12,a12,677993.4255,106.3340441,1825771.741,100.5535343,0.000942953,17062.48648,100.3056629,17012.38493,677993.4255,106.3340441,1825771.741,100.5535343
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.01,b10,0.38,b38,710146.5186,111.3768193,1771930.893,97.58827453,0.000943154,16931.84634,99.53766544,15832.29889,650824.2386,102.0729268,1803972.732,99.352964
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.01,b10,1.21,c121,709534.1096,111.2807713,1571597.795,86.55502179,0.000942833,16551.51213,97.30178529,11782.4698,592452.6519,92.91813762,1772527.285,97.62112052
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.01,b10,2.16,d216,658718.4617,103.3110283,1345317.99,74.09276616,0.000942964,16363.148,96.1944444,8645.516298,502394.1622,78.79368884,1703832.12,93.83776609
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.01,b10,2.88,e288,619650.3828,97.18373167,1285191.829,70.78134566,0.000942929,16650.68713,97.88480781,7912.374735,437892.0268,68.67740651,1707009.746,94.01277234
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.01,b10,6.82,g682,475730.218,74.61181197,1035155.154,57.0106914,0.000943057,16224.2191,95.3777196,5871.06941,359375.0567,56.36308804,1573722.184,86.67202154
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.1,c100,0.12,a12,618616.5807,97.02159388,1791138.593,98.64612972,0.000943174,16673.85554,98.02100854,16717.91923,618616.5807,97.02159388,1791138.593,98.64612972
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.1,c100,0.38,b38,607924.7758,95.34472974,1723672.658,94.93047455,0.000943075,16167.64101,95.04511257,15937.12343,620457.574,97.31032862,1727958.397,95.16650965
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.1,c100,1.21,c121,578061.7103,90.66111425,1683643.589,92.72589205,0.000943014,16699.7526,98.1732502,15030.64039,556609.9144,87.29669192,1781143.34,98.09564577
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.1,c100,2.16,d216,557351.7822,87.41304378,1546306.824,85.16213326,0.000943022,16750.63564,98.47237757,12983.7987,500287.1909,78.46323905,1742011.344,95.94046917
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.1,c100,2.88,e288,547282.3849,85.83379583,1461478.163,80.490234,0.000942813,16438.56064,96.63777454,11744.5698,481255.1157,75.47831701,1705240.074,93.91530851
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.1,c100,6.82,g682,527560.5609,82.74069606,1284096.365,70.72101348,0.000943162,16274.34001,95.67236667,9702.225,456859.2476,71.65215702,1628576.744,89.69311104
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.316,d316,0.12,a12,580023.4901,90.96879271,1745711.642,96.14426141,0.000943003,16154.60936,94.96850309,16234.57473,580023.4901,90.96879271,1745711.642,96.14426141
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.316,d316,0.38,b38,625041.5155,98.02925749,1750917.605,96.43097742,0.000942957,16393.6718,96.37388542,16325.93387,625041.5155,98.02925749,1750917.605,96.43097742
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.316,d316,1.21,c121,615304.6744,96.50216644,1729225.276,95.23628242,0.000943058,16316.9117,95.92263388,15869.70122,650047.1673,101.9510537,1752477.288,96.51687621
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.316,d316,2.16,d216,564165.8917,88.48174415,1633419.835,89.95984204,0.000942873,15884.74801,93.3820625,14832.86092,576133.7242,90.35873585,1691200.592,93.14209053
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.316,d316,2.88,e288,584264.6761,91.63396503,1656939.659,91.25518547,0.000942901,16444.00351,96.66977167,14983.81663,574659.5145,90.12752611,1735774.238,95.59696347
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.316,d316,6.82,g682,554223.1748,86.92236429,1563785.225,86.12474811,0.000942782,16468.5862,96.81428658,13889.99038,536933.3394,84.21068884,1702752.191,93.77828948
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,1,e1000,0.12,a12,574634.88,90.12366254,1738477.18,95.74582671,0.000942958,16095.60831,94.62165219,16103.6393,574634.88,90.12366254,1738477.18,95.74582671
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,1,e1000,0.38,b38,659360.7507,103.4117626,1750697.937,96.41887926,0.000943055,16361.74077,96.18617167,16158.9623,659360.7507,103.4117626,1750697.937,96.41887926
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,1,e1000,1.21,c121,585847.1168,91.88214932,1734262.158,95.51368637,0.00094305,16067.40323,94.45584225,16097.78872,585847.1168,91.88214932,1734262.158,95.51368637
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,1,e1000,2.16,d216,610180.0611,95.69844056,1758445.023,96.84554645,0.000942988,16537.47224,97.21924863,16429.4839,610180.0611,95.69844056,1758445.023,96.84554645
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,1,e1000,2.88,e288,565397.882,88.67496507,1708839.007,94.11351807,0.000943092,15955.46632,93.79779596,15976.47229,565397.882,88.67496507,1708839.007,94.11351807
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,1,e1000,6.82,g682,583446.1036,91.50558307,1691551.526,93.16141805,0.000942953,16065.67546,94.44568517,15694.49102,609162.3682,95.53882928,1716525.772,94.53686311
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,3.162,f3162,0.12,a12,632816.4137,99.24864448,1720054.804,94.73122289,0.000942763,15821.18375,93.00838572,15691.89974,632816.4137,99.24864448,1720054.804,94.73122289
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,3.162,f3162,0.38,b38,606414.4074,95.10784902,1703743.131,93.83286508,0.000943116,15793.72855,92.84698412,15811.08659,606414.4074,95.10784902,1703743.131,93.83286508
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,3.162,f3162,1.21,c121,558697.6844,87.62413024,1707543.219,94.04215313,0.000943053,15702.71515,92.3119414,15890.57972,558697.6844,87.62413024,1707543.219,94.04215313
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,3.162,f3162,2.16,d216,624707.3328,97.97684547,1699360.48,93.5914926,0.000943036,15740.1851,92.53221691,15795.3447,624707.3328,97.97684547,1699360.48,93.5914926
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,3.162,f3162,2.88,e288,570298.2689,89.44352409,1699359.382,93.59143208,0.000942766,15725.53555,92.44609625,15861.57187,570298.2689,89.44352409,1699359.382,93.59143208
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,3.162,f3162,6.82,g682,590470.8397,92.60731735,1694846.267,93.34287439,0.00094318,15791.32488,92.8328536,15613.45553,590470.8397,92.60731735,1694846.267,93.34287439
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,10,g10000,0.12,a12,540803.6479,84.81769408,1696367.12,93.42663466,0.000942979,15524.68986,91.26537969,15793.53267,540803.6479,84.81769408,1696367.12,93.42663466
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,10,g10000,0.38,b38,594590.3479,93.25340615,1681752.142,92.62172153,0.000943078,15462.6119,90.90044046,15555.36875,594590.3479,93.25340615,1681752.142,92.62172153
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,10,g10000,1.21,c121,611601.7378,95.92141122,1688235.567,92.97879315,0.000943123,15405.12004,90.56246163,15352.26472,611601.7378,95.92141122,1688235.567,92.97879315
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,10,g10000,2.16,d216,628013.2051,98.49532656,1692848.079,93.23282508,0.000943028,15582.77719,91.60685916,15481.89549,628013.2051,98.49532656,1692848.079,93.23282508
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,10,g10000,2.88,e288,617023.4234,96.77172883,1694713.285,93.33555048,0.00094292,15579.91544,91.59003569,15559.56194,617023.4234,96.77172883,1694713.285,93.33555048
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,10,g10000,6.82,g682,607863.0409,95.33504746,1700430.151,93.65040421,0.000942828,15662.9475,92.07815831,15645.26762,607863.0409,95.33504746,1700430.151,93.65040421
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.001,a1,3.83,f383,505054.4902,79.21092509,1115812.493,61.45285708,0.000943045,15394.50437,90.50005502,6699.762021,329683.673,51.70639848,1674579.217,92.22667601
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.001,a1,0.12,a12,571517.8094,89.63479242,1633827.968,89.98231979,0.000942807,14918.65012,87.70263887,15003.73096,571517.8094,89.63479242,1633827.968,89.98231979
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.001,a1,0.38,b38,505891.6949,79.34222925,1655262.011,91.16278982,0.000943008,15573.71018,91.55355666,16191.13799,611420.186,95.89293729,1688733.862,93.00623652
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.001,a1,1.21,c121,684164.5845,107.3019064,1432850.424,78.9135745,0.000943076,14785.4423,86.91954674,10503.98907,522197.9791,81.89964807,1655514.012,91.17666863
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.001,a1,2.16,d216,600925.7291,94.24702451,1269355.064,69.90914314,0.000942996,15191.53677,89.30686438,8425.843727,410044.3234,64.30987312,1654459.024,91.11856567
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.001,a1,2.88,e288,568604.9389,89.17794831,1175478.529,64.73893637,0.000943097,14961.50242,87.9545557,7102.49228,376789.7281,59.09434231,1625762.238,89.53810344
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.001,a1,6.82,g682,475698.922,74.60690363,982740.9056,54.12400091,0.000943099,15055.09198,88.50474301,5415.130492,361969.0518,56.76992089,1549373.184,85.3310116
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.01,b10,3.83,f383,481310.5759,75.48701519,1106345.029,60.93144083,0.00094266,14954.38401,87.91270854,6619.716786,319871.2427,50.16745229,1632781.59,89.92469098
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.1,c100,3.83,f383,491006.7725,77.0077317,1283754.785,70.70220111,0.00094297,14704.64719,86.44457447,9930.328996,435928.5664,68.36946445,1605248.074,88.40829533
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.316,d316,3.83,f383,541125.4019,84.86815681,1475090.649,81.23993533,0.000943069,14678.03246,86.28811381,12932.25203,502311.2076,78.78067855,1588367.661,87.47861442
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,1,e1000,3.83,f383,535298.9559,83.95435803,1606325.909,88.46765662,0.00094275,14950.73624,87.89126429,14871.66914,535298.9559,83.95435803,1606325.909,88.46765662
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,3.162,f3162,3.83,f383,571493.0636,89.63091138,1615755.086,88.98696419,0.000943073,14906.20053,87.62945115,14873.14525,571493.0636,89.63091138,1615755.086,88.98696419
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,10,g10000,3.83,f383,590226.105,92.56893405,1600981.488,88.17331511,0.000943199,14609.31075,85.88411781,14554.55965,590226.105,92.56893405,1600981.488,88.17331511
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.01,b10,0.12,a12,583208.4507,91.46831044,1613665.509,88.8718817,0.000943054,14692.86299,86.37529841,14567.67868,583208.4507,91.46831044,1613665.509,88.8718817
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.01,b10,0.38,b38,640854.3688,100.5092884,1556730.078,85.73618912,0.000943036,14528.43589,85.40867678,13446.28784,581873.3438,91.2589171,1588771.917,87.50087859
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.01,b10,1.21,c121,633001.4958,99.2776721,1407634.142,77.52479942,0.000943003,14433.10896,84.84827598,10324.71518,519001.837,81.39837667,1608563.632,88.59089815
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.01,b10,2.16,d216,589545.9116,92.46225497,1231194.724,67.80748009,0.00094302,14483.05334,85.14188526,7729.291844,427547.3064,67.05497787,1589708.855,87.55248003
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.01,b10,2.88,e288,530899.4102,83.26434915,1170746.386,64.47831578,0.00094318,14599.76698,85.8280126,7169.891159,349296.6529,54.78242754,1592564.302,87.70974247
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.01,b10,6.82,g682,433793.5529,68.03461665,979724.5616,53.95787716,0.000942868,14434.34384,84.85553548,5587.426403,319324.781,50.08174721,1518291.592,83.6192073
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.1,c100,0.12,a12,553990.9662,86.88594553,1589144.286,87.52138666,0.000943087,14459.23996,85.00189294,14539.51113,553990.9662,86.88594553,1589144.286,87.52138666
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.1,c100,0.38,b38,546645.5288,85.73391361,1572549.872,86.60745698,0.000943174,14554.52594,85.56205297,14405.01424,558604.883,87.6095756,1576835.611,86.84349208
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.1,c100,1.21,c121,520221.7436,81.58970243,1501996.381,82.72175612,0.000943134,14506.45595,85.27946274,13024.80613,499201.4398,78.29295377,1599496.133,88.09150984
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.1,c100,2.16,d216,487019.9759,76.38245689,1354367.539,74.59116589,0.000942919,14167.44805,83.28652858,11018.04851,431369.7934,67.65448295,1550072.058,85.3695018
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.1,c100,2.88,e288,488328.1066,76.5876194,1323709.836,72.90270709,0.000942724,14390.55905,84.59813676,10378.4013,424213.2811,66.53208135,1567471.747,86.3277816
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.1,c100,6.82,g682,414003.1644,64.93076347,1175835.792,64.75861248,0.000943185,14233.65043,83.67571417,8835.1552,344974.5069,54.10455774,1520316.171,83.73071005
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.316,d316,0.12,a12,548849.1621,86.07952352,1584496.455,87.2654095,0.000943072,14413.31604,84.73191881,14404.13064,548849.1621,86.07952352,1584496.455,87.2654095
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.316,d316,0.38,b38,568179.2016,89.11117721,1548317.145,85.27285075,0.000942886,14163.41793,83.26283664,13984.11158,568179.2016,89.11117721,1548317.145,85.27285075
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.316,d316,1.21,c121,537847.4826,84.35405978,1533906.968,84.4792169,0.000943092,14116.68705,82.98811866,13743.06366,572092.8808,89.72498454,1557158.979,85.75981069
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.316,d316,2.16,d216,553941.6028,86.87820356,1487640.695,81.93112334,0.000942933,14179.91447,83.35981522,13078.05708,565209.0919,88.64535592,1545421.453,85.11337183
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.316,d316,2.88,e288,500670.4155,78.52334262,1477518.226,81.37363301,0.000943045,14255.1341,83.80201075,13092.76086,491015.477,77.00909689,1556352.805,85.715411
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,0.316,d316,6.82,g682,514216.3516,80.6478384,1399808.059,77.09378154,0.000942944,14290.70406,84.01111672,12188.51621,497042.0797,77.95428753,1538775.025,84.74732292
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,1,e1000,0.12,a12,553903.3823,86.87220919,1544611.248,85.06875017,0.000942937,13942.36008,81.96329832,13861.1822,553903.3823,86.87220919,1544611.248,85.06875017
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,1,e1000,0.38,b38,562964.417,88.2933092,1560974.075,85.96992533,0.000942838,14303.77746,84.08797168,14282.12793,562964.417,88.2933092,1560974.075,85.96992533
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,1,e1000,1.21,c121,506877.7823,79.49688365,1578309.654,86.92467434,0.000942652,14322.10536,84.19571632,14583.36877,506877.7823,79.49688365,1578309.654,86.92467434
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,1,e1000,2.16,d216,525009.8567,82.34065282,1541535.917,84.89937778,0.000943049,14122.97506,83.02508409,14136.00279,525009.8567,82.34065282,1541535.917,84.89937778
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,1,e1000,2.88,e288,551788.695,86.54054926,1551953.428,85.47311736,0.00094282,14203.9989,83.50140098,14017.4727,551788.695,86.54054926,1551953.428,85.47311736
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,1,e1000,6.82,g682,523718.3551,82.13809836,1504372.939,82.8526439,0.000942859,13981.07465,82.19089065,13636.09475,549376.1454,86.16217367,1529347.185,84.22808896
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,3.162,f3162,0.12,a12,504863.6941,79.18100131,1539437.794,84.78382458,0.000943085,13857.58057,81.46490295,14029.83812,504863.6941,79.18100131,1539437.794,84.78382458
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,3.162,f3162,0.38,b38,560387.2065,87.8891088,1522970.605,83.87690176,0.000942876,13823.37684,81.26382859,13709.13557,560387.2065,87.8891088,1522970.605,83.87690176
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,3.162,f3162,1.21,c121,514125.6578,80.63361431,1535388.736,84.56082461,0.000943082,13795.83552,81.10192079,13896.96444,514125.6578,80.63361431,1535388.736,84.56082461
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,3.162,f3162,2.16,d216,542069.9926,85.01630302,1544706.649,85.07400437,0.000942971,14086.36907,82.80988756,14085.67996,542069.9926,85.01630302,1544706.649,85.07400437
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,3.162,f3162,2.88,e288,543600.3414,85.25631741,1535453.515,84.56439226,0.000943065,13914.84245,81.80152978,13901.97616,543600.3414,85.25631741,1535453.515,84.56439226
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,3.162,f3162,6.82,g682,511323.1869,80.19408488,1507226.095,83.00978018,0.000943067,13721.8504,80.66698262,13596.67349,511323.1869,80.19408488,1507226.095,83.00978018
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,10,g10000,0.12,a12,545333.8502,85.52819467,1545939.195,85.14188625,0.000942817,13811.45461,81.19374111,13808.78257,545333.8502,85.52819467,1545939.195,85.14188625
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,10,g10000,0.38,b38,515162.9731,80.7963031,1529143.227,84.21685608,0.000943061,13828.72386,81.29526225,13943.31834,515162.9731,80.7963031,1529143.227,84.21685608
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,10,g10000,1.21,c121,490051.271,76.85787429,1557769.89,85.79345631,0.000943088,13994.07971,82.26734379,14247.32997,490051.271,76.85787429,1557769.89,85.79345631
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,10,g10000,2.16,d216,558185.7783,87.54384473,1524858.843,83.98089561,0.000943136,13762.22623,80.90434099,13665.73975,558185.7783,87.54384473,1524858.843,83.98089561
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,10,g10000,2.88,e288,557289.8403,87.40332904,1512446.077,83.29726827,0.000943102,13549.20294,79.65203572,13447.87873,557289.8403,87.40332904,1512446.077,83.29726827
6Aug2018a,6.6,7.450601685,0.000943,2.59E-06,1.58E-09,10,g10000,6.82,g682,499668.402,78.36619044,1503842.558,82.82343345,0.000943043,13533.22614,79.55811249,13575.72659,499668.402,78.36619044,1503842.558,82.82343345
6Aug2018a,6.4,11.01217256,0.000943,2.59E-06,1.58E-09,0.001,a1,0,zero,944292.6005,100,2594335.51,100,0.000942909,25212.45611,100,25048.14437,944292.6005,100,2594335.51,100
6Aug2018a,6.4,11.01217256,0.000943,2.59E-06,1.58E-09,0.001,a1,3.83,f383,915177.0376,96.91667997,1594159.877,61.4477145,0.000943042,25220.00757,100.0299513,9491.187435,533393.8402,56.48607645,2588546.605,99.77686368
6Aug2018a,6.4,11.01217256,0.000943,2.59E-06,1.58E-09,0.001,a1,0.12,a12,874567.8869,92.61619613,2632597.994,101.4748472,0.000942968,25502.2938,101.1495813,25836.45669,893256.5916,94.59531835,2632042.41,101.4534319
